image_path,xmin,ymin,xmax,ymax,bird_px,box_px,box_measured,img_w,img_h,label,species_resolved,frame,legend_row,class_name,species,category,match_score,candidates,candidate_scores,x_orig,y_orig,shot_x,shot_y,in_bounds,assigned,exported,box_provisional,align_model,align_reproj_err,band,year,colony
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3511.06,1551.04,3542.06,1582.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.47,16|15|14|17,0.47|0.344|0.33|0.106,3526.56,1566.54,888.0,418.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3507.06,1555.04,3538.06,1586.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.499,16|15|14|17,0.499|0.36|0.318|0.104,3522.56,1570.54,887.0,419.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3503.06,1559.04,3534.06,1590.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.473,16|15|14|17,0.473|0.359|0.298|0.111,3518.56,1574.54,886.0,420.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3499.06,1563.04,3530.06,1594.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.491,16|15|14,0.491|0.336|0.27,3514.56,1578.54,885.0,421.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3495.06,1567.04,3526.06,1598.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.449,16|9|15|14,0.449|0.295|0.269|0.222,3510.56,1582.54,884.0,422.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3491.06,1571.04,3522.06,1602.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.447,16|15|14,0.447|0.282|0.224,3506.56,1586.54,883.0,423.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3479.06,1587.04,3510.06,1618.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.438,16|15|14,0.438|0.298|0.227,3494.56,1602.54,880.0,427.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3475.06,1591.04,3506.06,1622.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.42,16|15|14,0.42|0.254|0.217,3490.56,1606.54,879.0,428.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3471.06,1595.04,3502.06,1626.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.427,16|15|14,0.427|0.274|0.238,3486.56,1610.54,878.0,429.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3467.06,1599.04,3498.06,1630.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.435,16|15|14,0.435|0.308|0.242,3482.56,1614.54,877.0,430.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,2227.09,1603.04,2258.09,1634.04,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.375,9|15|16|14,0.375|0.235|0.235|0.021,2242.59,1618.54,567.0,431.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3463.06,1603.04,3494.06,1634.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.383,16|15|14,0.383|0.245|0.204,3478.56,1618.54,876.0,431.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,2223.09,1607.04,2254.09,1638.04,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.379,9|15|16|14,0.379|0.285|0.285|0.075,2238.59,1622.54,566.0,432.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3459.06,1607.04,3490.06,1638.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.386,16|15|14|17,0.386|0.241|0.21|0.045,3474.56,1622.54,875.0,432.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3455.06,1611.04,3486.06,1642.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.413,16|15|14|17,0.413|0.235|0.23|0.054,3470.56,1626.54,874.0,433.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3451.06,1615.04,3482.06,1646.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.427,16|14|15|17,0.427|0.257|0.232|0.074,3466.56,1630.54,873.0,434.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3439.06,1631.04,3470.06,1662.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.527,16|15|14|17,0.527|0.374|0.364|0.139,3454.56,1646.54,870.0,438.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3407.06,1635.04,3438.06,1666.04,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.415,9|15|16|14|17,0.415|0.39|0.259|0.167|-0.096,3422.56,1650.54,862.0,439.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3435.06,1635.04,3466.06,1666.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.512,16|15|14|17,0.512|0.45|0.354|0.129,3450.56,1650.54,869.0,439.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,3431.06,1639.04,3462.06,1670.04,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.517,16|15|14|17,0.517|0.493|0.374|0.111,3446.56,1654.54,868.0,440.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,2135.1,1691.03,2166.1,1722.03,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.331,16|9|15|14|17,0.331|0.316|0.249|0.136|0.04,2150.6,1706.53,544.0,453.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,2131.1,1695.03,2162.1,1726.03,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.316,16|9|15|14|17,0.316|0.274|0.21|0.131|0.067,2146.6,1710.53,543.0,454.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,2127.1,1699.03,2158.1,1730.03,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.405,16|9|15|14|17,0.405|0.326|0.27|0.207|0.072,2142.6,1714.53,542.0,455.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,2123.1,1703.03,2154.1,1734.03,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.385,16|9|15|14|17,0.385|0.338|0.259|0.173|0.037,2138.6,1718.53,541.0,456.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,983.13,1883.02,1014.13,1914.02,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.659,16|14|17|15,0.659|0.608|0.602|0.529,998.63,1898.52,256.0,501.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1959.1,1891.03,1990.1,1922.03,24.0,31.0,True,5472,3648,WHIB site,True,18June21Camera2-Card3-182,4.0,WHIB site,WHIB,site,0.458,5|20|4|11,0.68|0.475|0.458|-0.271,1974.6,1906.53,500.0,503.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1923.1,1919.02,1954.1,1950.02,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,17.0,ad,,ad,0.521,17|16|15|14|11,0.521|0.458|0.41|0.328|-0.215,1938.6,1934.52,491.0,510.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1903.1,1951.02,1934.1,1982.02,24.0,31.0,True,5472,3648,WHIB site,True,18June21Camera2-Card3-182,4.0,WHIB site,WHIB,site,0.239,20|4|5|11,0.31|0.239|0.239|-0.109,1918.6,1966.52,486.0,518.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1835.1,1999.02,1866.1,2030.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.451,9|16,0.451|0.276,1850.6,2014.52,469.0,530.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1819.1,2011.02,1850.1,2042.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.41,9|16|14,0.41|0.26|0.055,1834.6,2026.52,465.0,533.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1815.1,2015.02,1846.1,2046.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.412,9|16|14,0.412|0.267|0.066,1830.6,2030.52,464.0,534.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1783.1,2043.02,1814.1,2074.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.443,9|16|14,0.443|0.293|0.112,1798.6,2058.52,456.0,541.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1779.1,2047.02,1810.1,2078.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.425,9|16|14,0.425|0.282|0.094,1794.6,2062.52,455.0,542.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1775.1,2051.02,1806.1,2082.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.413,9|16,0.413|0.27,1790.6,2066.52,454.0,543.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1735.11,2083.02,1766.11,2114.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.408,9|16,0.408|0.315,1750.61,2098.52,444.0,551.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1731.11,2087.02,1762.11,2118.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.444,9|16,0.444|0.345,1746.61,2102.52,443.0,552.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1727.11,2091.02,1758.11,2122.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.425,9|16,0.425|0.299,1742.61,2106.52,442.0,553.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1723.11,2095.02,1754.11,2126.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.41,9|16,0.41|0.281,1738.61,2110.52,441.0,554.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1719.11,2099.02,1750.11,2130.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.37,9|16,0.37|0.257,1734.61,2114.52,440.0,555.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1715.11,2103.02,1746.11,2134.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.353,9|16,0.353|0.265,1730.61,2118.52,439.0,556.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1693.96,2121.87,1724.96,2152.87,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.453,16|9|15|14|17,0.453|0.332|0.224|0.219|0.028,1709.46,2137.37,433.71,560.71,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1679.11,2133.02,1710.11,2164.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.351,9|16|15|14|17,0.351|0.293|0.231|0.113|-0.023,1694.61,2148.52,430.0,563.5,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1671.11,2139.02,1702.11,2170.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.346,9|16|15|14,0.346|0.312|0.219|0.119,1686.61,2154.52,428.0,565.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1667.11,2143.02,1698.11,2174.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.352,9|16|15|14,0.352|0.303|0.223|0.119,1682.61,2158.52,427.0,566.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1663.11,2147.02,1694.11,2178.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.357,9|16|15|14,0.357|0.298|0.243|0.125,1678.61,2162.52,426.0,567.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1651.11,2155.02,1682.11,2186.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.353,9|16|15|14,0.353|0.331|0.171|0.122,1666.61,2170.52,423.0,569.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1647.11,2159.02,1678.11,2190.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.383,9|16|14,0.383|0.328|0.118,1662.61,2174.52,422.0,570.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1643.11,2163.02,1674.11,2194.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.403,9|16,0.403|0.291,1658.61,2178.52,421.0,571.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1639.11,2167.02,1670.11,2198.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.425,9|16,0.425|0.307,1654.61,2182.52,420.0,572.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1635.11,2171.02,1666.11,2202.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.446,9|16,0.446|0.335,1650.61,2186.52,419.0,573.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1627.11,2175.02,1658.11,2206.02,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.424,9|16,0.424|0.291,1642.61,2190.52,417.0,574.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1618.31,2182.22,1649.31,2213.22,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.429,16|9,0.429|0.41,1633.81,2197.72,414.8,575.8,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1611.11,2191.01,1642.11,2222.01,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.457,9|16,0.457|0.286,1626.61,2206.51,413.0,578.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1515.11,2271.01,1546.11,2302.01,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.37,16|9|15|14|17,0.37|0.337|0.259|0.155|0.032,1530.61,2286.51,389.0,598.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1567.11,2271.01,1598.11,2302.01,24.0,31.0,True,5472,3648,LAGU bird,True,18June21Camera2-Card3-182,1.0,LAGU bird,LAGU,bird,0.882,1|8|0,0.882|0.709|0.496,1582.61,2286.51,402.0,598.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1479.11,2303.01,1510.11,2334.01,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.413,16|15|14|17,0.413|0.359|0.245|0.016,1494.61,2318.51,380.0,606.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1375.11,2395.01,1406.11,2426.01,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.343,16|9|15|14|17,0.343|0.333|0.221|0.199|0.049,1390.61,2410.51,354.0,629.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1371.11,2399.01,1402.11,2430.01,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.385,9|16|15|14,0.385|0.373|0.272|0.209,1386.61,2414.51,353.0,630.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1367.11,2403.01,1398.11,2434.01,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.443,9|16|15|14,0.443|0.431|0.324|0.243,1382.61,2418.51,352.0,631.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1307.12,2459.01,1338.12,2490.01,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.293,16|15|14|17,0.293|0.231|0.159|0.078,1322.62,2474.51,337.0,645.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1303.12,2463.01,1334.12,2494.01,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.286,16|14|15|17,0.286|0.182|0.173|0.064,1318.62,2478.51,336.0,646.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1299.12,2471.0,1330.12,2502.0,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.047,16|20|15|11|14,0.047|-0.007|-0.024|-0.025|-0.035,1314.62,2486.5,335.0,648.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1271.12,2495.0,1302.12,2526.0,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.292,16|15|14|17,0.292|0.277|0.204|0.079,1286.62,2510.5,328.0,654.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1307.12,2495.0,1338.12,2526.0,24.0,31.0,True,5472,3648,WHIB site,True,18June21Camera2-Card3-182,4.0,WHIB site,WHIB,site,0.688,4|5|19|20|11,0.688|0.523|0.452|0.297|-0.116,1322.62,2510.5,337.0,654.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1267.12,2499.0,1298.12,2530.0,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.342,16|15|14|17,0.342|0.335|0.236|0.129,1282.62,2514.5,327.0,655.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1263.12,2503.0,1294.12,2534.0,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.372,16|15|14|17,0.372|0.344|0.23|0.122,1278.62,2518.5,326.0,656.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1259.12,2507.0,1290.12,2538.0,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.394,16|15|14|17,0.394|0.342|0.227|0.117,1274.62,2522.5,325.0,657.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1255.12,2511.0,1286.12,2542.0,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.325,16|15|14|17,0.325|0.297|0.164|0.094,1270.62,2526.5,324.0,658.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1331.12,2511.0,1362.12,2542.0,24.0,31.0,True,5472,3648,WHIB site,True,18June21Camera2-Card3-182,4.0,WHIB site,WHIB,site,0.645,5|4|19,0.675|0.645|0.495,1346.62,2526.5,343.0,658.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1239.12,2523.0,1270.12,2554.0,24.0,31.0,True,5472,3648,Bird,False,18June21Camera2-Card3-182,16.0,ad,,ad,0.337,16|15|14|17,0.337|0.247|0.168|0.022,1254.62,2538.5,320.0,661.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1307.12,2539.0,1338.12,2570.0,24.0,31.0,True,5472,3648,WHIB ad,True,18June21Camera2-Card3-182,19.0,WHIB ad,WHIB,ad,0.757,19|5|4,0.757|0.727|0.672,1322.62,2554.5,337.0,665.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1195.12,2563.0,1226.12,2594.0,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.446,9|15|16|14,0.446|0.278|0.176|0.041,1210.62,2578.5,309.0,671.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1191.12,2567.0,1222.12,2598.0,24.0,31.0,True,5472,3648,BRPE bird,True,18June21Camera2-Card3-182,9.0,BRPE bird,BRPE,bird,0.298,9|16,0.298|0.002,1206.62,2582.5,308.0,672.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
high_resolution_photos/2021/Galveston/South Deer Island/18June21Camera2-Card3-182.jpg,1199.12,2595.0,1230.12,2626.0,24.0,31.0,True,5472,3648,LAGU site,True,18June21Camera2-Card3-182,0.0,LAGU site,LAGU,site,0.731,0|1,0.731|0.436,1214.62,2610.5,310.0,679.0,True,True,True,True,similarity,0.505,dense,2021,South Deer Island
